#Frame      Mode1    Mode2    Mode3
   82325 -151.124   94.860 -310.814
   82326 -153.487   94.771 -310.775
   82327 -155.738   93.614 -312.207
   82328 -151.855   96.331 -312.462
   82329 -154.357  100.478 -310.308
   82330 -153.175  100.999 -309.088
   82331 -151.655   99.164 -307.673
   82332 -150.518  100.619 -310.237
   82333 -147.923   97.572 -308.816
   82334 -147.569   99.992 -309.768
   82335 -146.524   99.862 -309.113
   82336 -146.340   99.352 -310.957
   82337 -145.357  101.892 -310.411
   82338 -145.816   97.340 -307.526
   82339 -147.633   93.620 -305.775
   82340 -148.244   95.125 -309.260
   82341 -147.636   94.948 -309.098
   82342 -145.693   92.148 -309.857
   82343 -144.994   93.692 -306.803
   82344 -146.560   95.277 -308.677
   82345 -147.305   95.881 -308.314
   82346 -145.936   99.311 -308.166
   82347 -144.433   98.973 -308.941
   82348 -146.848  100.920 -309.349
   82349 -147.683  104.870 -310.382
   82350 -148.786  100.006 -310.865
   82351 -150.149   98.176 -308.555
   82352 -150.282  100.441 -309.330
   82353 -150.432  100.895 -309.134
   82354 -147.187  102.069 -309.122
   82355 -150.881  101.526 -307.124
   82356 -151.079  104.370 -308.294
   82357 -151.590  102.753 -307.937
   82358 -149.069  103.160 -309.553
   82359 -149.353  104.891 -310.215
   82360 -145.349  101.498 -310.567
   82361 -144.262  102.850 -310.849
   82362 -148.872  102.888 -309.215
   82363 -143.987  101.841 -308.645
   82364 -144.068   98.460 -309.599
   82365 -143.210   93.779 -307.556
   82366 -139.864   94.492 -308.706
   82367 -141.984   94.969 -311.791
   82368 -144.225   95.993 -310.674
   82369 -141.435  101.464 -312.930
   82370 -143.417  103.293 -311.418
   82371 -144.765  100.443 -312.431
   82372 -142.972  102.305 -311.988
   82373 -144.531  103.156 -314.224
   82374 -143.834  103.928 -314.371
   82375 -146.417  105.702 -313.906
   82376 -144.280  102.686 -312.038
   82377 -145.052  106.198 -310.635
   82378 -146.027  106.943 -312.053
   82379 -146.699  105.307 -311.095
   82380 -142.785  104.964 -313.438
   82381 -139.566  103.281 -314.283
   82382 -138.300  102.991 -311.635
   82383 -139.624  101.026 -311.473
   82384 -141.818  100.588 -311.452
   82385 -138.405   97.156 -311.210
   82386 -136.791  100.931 -310.719
   82387 -138.711  101.760 -309.797
   82388 -134.429  102.362 -310.478
   82389 -130.399  103.632 -313.146
   82390 -128.776  106.793 -310.167
   82391 -132.794  106.309 -311.656
   82392 -131.097  107.584 -309.072
   82393 -131.812  106.576 -311.861
   82394 -136.124  105.782 -310.499
   82395 -132.352  103.757 -310.756
   82396 -132.563  104.742 -311.869
   82397 -134.084  106.764 -311.390
   82398 -129.606  102.559 -310.181
   82399 -129.519  103.750 -307.584
   82400 -127.921  101.213 -312.482
   82401 -129.760  103.817 -312.131
   82402 -133.990  106.210 -309.085
   82403 -136.466  103.190 -310.883
   82404 -142.920  102.548 -310.000
   82405 -142.847  104.322 -309.590
   82406 -144.271  105.298 -307.329
   82407 -145.308  108.395 -309.207
   82408 -145.001  105.974 -309.130
   82409 -141.461  105.663 -307.015
   82410 -141.280  102.688 -308.058
   82411 -137.636  105.003 -308.185
   82412 -140.712  108.931 -309.620
   82413 -142.104  107.695 -306.742
   82414 -142.694  110.337 -309.223
   82415 -141.945  109.534 -307.135
   82416 -141.824  111.151 -306.817
   82417 -144.451  107.719 -307.779
   82418 -142.186  107.586 -308.393
   82419 -142.813  108.917 -307.680
   82420 -144.437  107.489 -307.524
   82421 -144.658  109.310 -306.191
   82422 -145.857  107.429 -303.897
   82423 -147.864  110.323 -304.062
   82424 -146.534  108.770 -305.512
   82425 -148.469  112.321 -305.684
   82426 -146.417  109.857 -306.554
   82427 -147.029  110.745 -305.136
   82428 -147.144  112.974 -306.359
   82429 -146.057  111.444 -305.046
   82430 -143.434  110.175 -307.356
   82431 -140.618  108.725 -308.016
   82432 -139.947  111.980 -310.789
   82433 -138.713  114.702 -309.721
   82434 -137.715  113.565 -309.131
   82435 -138.955  112.254 -309.438
   82436 -137.786  110.445 -309.538
   82437 -136.096  108.731 -310.900
   82438 -137.175  109.053 -310.587
   82439 -132.180  108.406 -308.677
   82440 -132.780  109.267 -308.162
   82441 -136.875  109.188 -309.222
   82442 -136.331  107.409 -307.962
   82443 -133.325  104.445 -306.564
   82444 -133.837  105.596 -307.492
   82445 -134.657  106.329 -309.390
   82446 -131.616  107.448 -312.133
   82447 -133.612  107.158 -310.636
   82448 -134.666  105.772 -311.412
   82449 -134.013  109.772 -310.069
   82450 -134.262  104.427 -310.001
   82451 -137.033  103.766 -310.945
   82452 -135.637  103.571 -311.421
   82453 -139.648  105.813 -309.333
   82454 -138.852  104.713 -309.154
   82455 -138.157  103.985 -310.734
   82456 -139.145  103.284 -306.646
   82457 -140.719  106.349 -309.296
   82458 -138.709  106.220 -311.249
   82459 -136.272  107.594 -311.669
   82460 -132.913  107.717 -310.735
   82461 -132.367  109.485 -311.973
   82462 -127.700  112.048 -312.075
   82463 -129.000  106.682 -310.063
   82464 -129.217  108.908 -310.035
   82465 -130.685  108.152 -311.596
   82466 -134.849  112.098 -310.136
   82467 -132.375  113.242 -311.600
   82468 -134.769  114.695 -314.293
   82469 -134.367  117.254 -313.362
   82470 -136.012  114.522 -312.876
   82471 -138.784  115.674 -310.750
   82472 -143.405  115.059 -310.404
   82473 -141.982  114.146 -308.696
   82474 -140.314  111.972 -307.911
   82475 -141.967  111.443 -309.132
   82476 -140.639  114.559 -308.161
   82477 -138.838  115.145 -308.227
   82478 -137.560  116.822 -310.291
   82479 -135.755  118.266 -310.628
   82480 -136.975  116.360 -310.672
   82481 -139.150  115.257 -309.955
   82482 -137.314  113.739 -310.418
   82483 -135.367  116.165 -312.256
   82484 -138.141  118.243 -310.760
   82485 -135.302  117.693 -312.378
   82486 -137.931  116.512 -312.349
   82487 -136.987  112.943 -309.192
   82488 -141.085  113.831 -312.722
   82489 -139.572  116.492 -312.256
   82490 -139.445  120.106 -311.359
   82491 -137.510  122.560 -308.323
   82492 -140.753  122.597 -308.338
   82493 -142.984  122.280 -306.318
   82494 -141.879  120.457 -305.870
   82495 -139.788  115.934 -306.295
   82496 -141.342  113.842 -306.836
   82497 -139.064  114.318 -308.685
   82498 -137.196  116.311 -308.075
   82499 -136.527  115.621 -311.446
   82500 -135.894  117.756 -309.468
   82501 -136.493  119.696 -308.354
   82502 -138.184  117.948 -306.366
   82503 -138.071  119.123 -305.034
   82504 -141.238  118.496 -305.475
   82505 -139.530  116.960 -306.998
   82506 -138.448  114.431 -308.868
   82507 -137.731  115.782 -305.811
   82508 -138.130  114.483 -304.743
   82509 -137.889  117.263 -306.325
   82510 -135.990  113.216 -306.087
   82511 -139.087  113.540 -307.070
   82512 -141.056  113.115 -308.278
   82513 -139.101  112.308 -306.907
   82514 -138.470  112.786 -304.962
   82515 -137.117  116.753 -307.308
   82516 -139.129  115.444 -306.043
   82517 -137.810  112.249 -305.653
   82518 -139.426  111.499 -304.952
   82519 -139.594  112.192 -303.726
   82520 -140.166  113.151 -303.685
   82521 -140.804  117.964 -304.056
   82522 -141.169  119.117 -307.686
   82523 -139.054  118.711 -304.882
   82524 -138.979  124.654 -304.765
   82525 -137.672  119.908 -306.562
   82526 -137.813  117.260 -304.923
   82527 -138.024  119.406 -306.455
   82528 -138.128  118.578 -306.301
   82529 -139.378  119.659 -306.806
   82530 -137.095  121.170 -303.653
   82531 -138.015  121.045 -305.258
   82532 -137.873  124.786 -303.363
   82533 -140.135  125.360 -303.757
   82534 -142.055  119.395 -304.226
   82535 -139.801  120.705 -304.485
   82536 -140.218  125.733 -304.451
   82537 -141.569  126.360 -303.516
   82538 -140.122  128.096 -303.629
   82539 -137.382  127.177 -302.547
   82540 -134.872  126.806 -300.623
   82541 -134.282  126.483 -302.837
   82542 -131.033  129.228 -304.677
   82543 -131.544  125.898 -304.825
   82544 -130.813  125.925 -304.324
   82545 -132.291  125.775 -303.982
   82546 -131.085  126.506 -304.424
   82547 -130.967  127.524 -303.408
   82548 -127.377  128.624 -304.522
   82549 -126.116  131.716 -304.956
   82550 -129.850  125.922 -305.385
   82551 -128.432  123.952 -302.338
   82552 -129.003  122.291 -304.158
   82553 -128.879  124.243 -305.118
   82554 -133.001  125.353 -307.413
   82555 -135.031  127.361 -305.446
   82556 -134.509  128.653 -307.895
   82557 -135.142  128.829 -306.133
   82558 -136.757  123.951 -303.963
   82559 -133.557  124.602 -304.843
   82560 -134.780  124.713 -303.779
   82561 -132.686  127.474 -305.222
   82562 -135.168  123.767 -304.758
   82563 -133.837  125.384 -301.570
   82564 -136.185  123.583 -302.199
   82565 -138.025  118.949 -300.641
   82566 -135.563  120.471 -302.830
   82567 -136.586  121.947 -301.987
   82568 -138.391  118.448 -303.586
   82569 -140.396  120.005 -303.377
   82570 -141.311  121.281 -299.549
   82571 -136.861  122.216 -301.591
   82572 -137.831  124.228 -300.917
   82573 -137.783  122.290 -301.686
   82574 -134.425  126.385 -305.407
   82575 -131.958  123.353 -304.212
   82576 -128.041  127.163 -306.651
   82577 -127.938  127.677 -306.732
   82578 -127.932  124.977 -306.846
   82579 -129.101  122.585 -307.594
   82580 -131.903  125.010 -306.589
   82581 -130.015  121.085 -306.542
   82582 -131.745  121.083 -307.277
   82583 -131.910  122.258 -305.288
   82584 -129.303  123.825 -306.103
   82585 -127.911  128.330 -306.559
   82586 -127.582  132.687 -306.546
   82587 -123.422  131.152 -307.445
   82588 -123.883  130.990 -307.679
   82589 -120.980  126.956 -309.453
   82590 -126.383  124.053 -307.813
   82591 -121.557  123.677 -304.039
   82592 -120.390  125.484 -306.023
   82593 -121.454  124.340 -304.692
   82594 -123.162  126.941 -304.845
   82595 -122.223  125.909 -306.229
   82596 -124.427  125.514 -305.556
   82597 -121.381  125.602 -308.648
   82598 -121.405  125.938 -306.989
   82599 -124.422  125.003 -306.617
   82600 -122.501  119.902 -303.504
   82601 -125.149  121.038 -303.116
   82602 -123.549  123.199 -304.139
   82603 -125.710  123.736 -305.346
   82604 -122.099  120.665 -304.396
   82605 -121.918  120.610 -305.245
   82606 -123.924  122.820 -303.998
   82607 -124.657  122.817 -303.347
   82608 -122.944  120.593 -303.653
   82609 -121.507  120.664 -303.942
   82610 -120.427  120.739 -303.077
   82611 -118.283  119.323 -305.135
   82612 -116.549  117.846 -308.048
   82613 -119.576  111.149 -305.609
   82614 -116.628  112.018 -306.969
   82615 -116.196  114.219 -307.417
   82616 -119.178  116.552 -308.093
   82617 -119.701  115.202 -308.260
   82618 -119.291  117.811 -307.965
   82619 -119.208  119.376 -305.464
   82620 -119.742  121.750 -305.002
   82621 -118.463  120.975 -305.855
   82622 -119.278  123.754 -308.651
   82623 -117.816  123.048 -310.016
   82624 -117.881  121.126 -308.014
   82625 -118.003  122.855 -308.829
   82626 -121.286  123.841 -305.853
   82627 -119.539  124.833 -308.097
   82628 -120.721  122.105 -306.194
   82629 -122.469  127.592 -306.489
   82630 -122.017  123.965 -307.827
   82631 -124.176  119.865 -309.328
   82632 -124.018  117.641 -307.509
   82633 -123.755  117.378 -305.528
   82634 -119.009  118.275 -308.397
   82635 -117.304  115.927 -307.898
   82636 -117.961  120.211 -308.850
   82637 -117.302  121.790 -310.402
   82638 -118.932  119.990 -311.836
   82639 -123.935  115.040 -311.866
   82640 -122.340  115.859 -309.480
   82641 -123.626  116.788 -307.530
   82642 -120.184  114.025 -306.985
   82643 -119.258  115.249 -308.571
   82644 -120.954  117.643 -305.170
   82645 -119.586  118.839 -305.871
   82646 -118.346  120.107 -306.646
   82647 -120.755  121.351 -308.460
   82648 -118.620  123.190 -308.096
   82649 -119.836  124.971 -306.120
   82650 -116.654  124.880 -306.935
   82651 -117.028  127.314 -305.630
   82652 -113.026  127.519 -308.370
   82653 -113.097  124.209 -307.384
   82654 -117.934  124.046 -303.857
   82655 -113.856  124.463 -303.995
   82656 -116.512  126.321 -304.341
   82657 -114.276  124.217 -305.383
   82658 -119.157  128.010 -303.342
   82659 -123.043  130.040 -303.965
   82660 -121.210  127.873 -301.736
   82661 -119.471  129.823 -303.974
   82662 -118.016  129.898 -302.238
   82663 -116.851  133.774 -307.411
   82664 -121.675  131.694 -303.341
   82665 -117.305  130.586 -304.930
   82666 -115.162  133.761 -305.150
   82667 -116.062  134.233 -302.743
   82668 -116.832  131.305 -303.458
   82669 -117.330  130.024 -305.619
   82670 -115.859  128.430 -304.642
   82671 -114.762  126.388 -305.535
   82672 -115.640  127.334 -305.404
   82673 -116.867  127.130 -305.259
   82674 -118.633  125.892 -305.516
   82675 -122.699  128.498 -301.517
   82676 -120.564  130.043 -300.605
   82677 -119.445  131.352 -301.065
   82678 -120.104  131.081 -303.042
   82679 -122.281  129.087 -302.181
   82680 -127.548  127.699 -303.290
   82681 -126.479  128.346 -304.009
   82682 -126.328  130.065 -302.694
   82683 -129.804  127.489 -303.007
   82684 -130.235  127.660 -304.343
   82685 -132.470  128.921 -303.034
   82686 -133.024  127.058 -303.596
   82687 -134.220  125.445 -303.497
   82688 -135.420  125.243 -302.613
   82689 -134.795  123.687 -301.706
   82690 -137.362  122.057 -303.521
   82691 -134.234  120.374 -302.620
   82692 -136.438  122.212 -301.002
   82693 -138.816  122.646 -302.432
   82694 -136.347  123.863 -301.349
   82695 -134.944  126.906 -301.451
   82696 -131.778  125.329 -300.569
   82697 -129.999  125.155 -301.874
   82698 -129.453  126.630 -302.377
   82699 -133.133  127.753 -302.897
   82700 -134.620  126.935 -304.422
   82701 -133.654  124.105 -304.271
   82702 -139.954  126.773 -303.808
   82703 -137.997  124.136 -305.442
   82704 -138.709  125.350 -305.981
   82705 -138.057  125.235 -306.837
   82706 -137.386  122.737 -307.872
   82707 -137.927  122.620 -309.136
   82708 -138.661  124.072 -306.597
   82709 -137.972  122.407 -305.986
   82710 -140.244  122.672 -305.231
   82711 -144.183  119.975 -304.070
   82712 -143.111  117.299 -303.863
   82713 -138.775  115.408 -307.427
   82714 -134.105  114.029 -308.973
   82715 -134.420  111.537 -307.254
   82716 -125.033  112.011 -308.160
   82717 -127.010  105.516 -308.812
   82718 -129.546  105.552 -308.979
   82719 -131.393  109.897 -309.087
   82720 -129.281  106.091 -308.148
   82721 -128.952  105.863 -309.111
   82722 -127.650  107.697 -309.384
   82723 -130.068  108.077 -310.830
   82724 -131.832  111.105 -307.607
   82725 -130.373  108.972 -308.793
   82726 -132.408  112.954 -306.245
   82727 -134.398  112.590 -306.116
   82728 -133.366  114.887 -305.704
   82729 -131.540  115.399 -306.270
   82730 -133.500  115.000 -306.073
   82731 -132.925  110.845 -306.236
   82732 -137.028  112.789 -302.552
   82733 -141.695  113.741 -306.781
   82734 -144.050  112.328 -306.926
   82735 -141.552  110.275 -305.968
   82736 -142.214  112.450 -307.635
   82737 -140.384  109.598 -307.385
   82738 -140.333  113.586 -308.390
   82739 -139.682  116.567 -308.634
   82740 -137.161  115.893 -308.905
   82741 -134.850  114.002 -307.551
   82742 -132.798  115.379 -310.336
   82743 -133.344  113.595 -308.575
   82744 -133.260  115.234 -307.051
   82745 -133.084  117.426 -309.556
   82746 -132.431  115.118 -311.209
   82747 -135.153  117.516 -308.572
   82748 -138.983  118.150 -310.293
   82749 -135.405  120.463 -308.927
   82750 -135.900  120.749 -307.971
   82751 -133.136  116.101 -308.846
   82752 -127.906  115.249 -310.559
   82753 -125.279  114.288 -308.969
   82754 -127.432  112.967 -309.603
   82755 -126.981  112.490 -310.841
   82756 -128.983  110.333 -311.030
   82757 -127.044  105.221 -310.438
   82758 -125.860  108.308 -313.034
   82759 -128.965  107.158 -313.441
   82760 -128.931  105.563 -310.392
   82761 -125.311  108.284 -309.941
   82762 -123.926  111.330 -315.635
   82763 -124.367  113.114 -310.809
   82764 -126.739  115.219 -310.927
   82765 -129.964  110.957 -313.142
   82766 -126.616  111.862 -313.609
   82767 -123.606  112.284 -316.242
   82768 -120.553  111.263 -314.015
   82769 -119.258  110.972 -313.304
   82770 -120.125  109.796 -314.228
   82771 -121.896  103.967 -314.779
   82772 -118.931  105.441 -314.884
   82773 -117.957  106.528 -317.049
   82774 -120.263  106.507 -319.712
   82775 -122.339  107.348 -318.358
   82776 -119.108  107.950 -318.439
   82777 -116.729  108.449 -317.332
   82778 -117.357  108.715 -315.642
   82779 -120.927  107.854 -315.604
   82780 -122.222  108.350 -313.935
   82781 -122.754  106.523 -314.104
   82782 -122.096  102.343 -316.224
   82783 -124.953   98.856 -316.212
   82784 -127.324  107.185 -317.896
   82785 -127.841  102.623 -314.194
   82786 -125.500  101.533 -316.592
   82787 -123.544   99.266 -316.484
   82788 -127.291   93.936 -318.144
   82789 -127.497   97.732 -318.681
   82790 -128.716   99.638 -316.341
   82791 -125.335   99.851 -320.047
   82792 -124.869   97.942 -318.585
   82793 -126.049   96.837 -318.763
   82794 -121.595   98.472 -318.063
   82795 -121.284  100.168 -317.824
   82796 -121.099   99.373 -318.554
   82797 -116.819  101.995 -318.936
   82798 -115.907  105.174 -318.098
